[16-Aug-2021 20:49:19 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 14
[16-Aug-2021 20:49:19 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 14
[16-Aug-2021 20:49:34 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 14
[16-Aug-2021 21:02:54 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 14
[16-Aug-2021 21:03:35 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 14
[16-Aug-2021 21:04:49 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 14
[16-Aug-2021 21:09:23 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 14
[16-Aug-2021 22:40:03 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 14
[16-Aug-2021 22:40:19 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 14
[16-Aug-2021 22:42:01 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 14
[16-Aug-2021 22:49:05 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[16-Aug-2021 22:49:08 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[16-Aug-2021 22:49:25 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[16-Aug-2021 22:50:37 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[16-Aug-2021 22:51:18 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[16-Aug-2021 22:51:20 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[16-Aug-2021 22:51:23 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[16-Aug-2021 22:51:24 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[16-Aug-2021 22:51:31 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[16-Aug-2021 22:51:35 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[16-Aug-2021 22:51:51 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[16-Aug-2021 22:55:38 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[16-Aug-2021 22:56:07 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[16-Aug-2021 22:56:20 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[16-Aug-2021 22:57:01 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[16-Aug-2021 22:58:30 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[16-Aug-2021 22:58:48 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[16-Aug-2021 23:01:34 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[16-Aug-2021 23:02:11 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[16-Aug-2021 23:25:08 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[16-Aug-2021 23:43:54 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[16-Aug-2021 23:44:08 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[16-Aug-2021 23:45:09 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[16-Aug-2021 23:48:48 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[16-Aug-2021 23:51:04 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[17-Aug-2021 12:00:04 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[17-Aug-2021 12:00:10 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[17-Aug-2021 12:00:16 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[17-Aug-2021 12:00:17 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[17-Aug-2021 13:57:46 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[17-Aug-2021 13:58:38 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[17-Aug-2021 15:21:44 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[17-Aug-2021 15:21:52 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[17-Aug-2021 18:16:27 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[17-Aug-2021 18:16:30 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[17-Aug-2021 18:16:42 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[17-Aug-2021 18:19:19 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[17-Aug-2021 19:13:13 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[18-Aug-2021 14:33:40 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 14:33:43 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[18-Aug-2021 14:35:50 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[18-Aug-2021 14:37:21 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[18-Aug-2021 14:38:16 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[18-Aug-2021 15:39:34 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 15:39:38 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[18-Aug-2021 15:44:15 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[18-Aug-2021 17:36:33 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 17:36:54 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 17:36:57 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 17:37:00 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[18-Aug-2021 17:41:18 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 14
[18-Aug-2021 17:59:14 Asia/Calcutta] PHP Warning:  require(): Filename cannot be empty in /var/www/core-php/index.php on line 17
[18-Aug-2021 17:59:14 Asia/Calcutta] PHP Fatal error:  require(): Failed opening required '' (include_path='.:/usr/share/php') in /var/www/core-php/index.php on line 17
[18-Aug-2021 17:59:30 Asia/Calcutta] PHP Warning:  require(): Filename cannot be empty in /var/www/core-php/index.php on line 17
[18-Aug-2021 17:59:30 Asia/Calcutta] PHP Fatal error:  require(): Failed opening required '' (include_path='.:/usr/share/php') in /var/www/core-php/index.php on line 17
[18-Aug-2021 19:21:45 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:21:47 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:21:49 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:21:50 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:21:54 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:21:56 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:22:23 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:22:25 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:22:48 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:22:51 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:22:52 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:22:53 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:22:53 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:23:56 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:24:45 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:25:13 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:25:13 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:25:14 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:25:14 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:25:14 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:25:14 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:25:21 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:25:59 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:26:19 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:26:28 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 15
[18-Aug-2021 19:29:48 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[18-Aug-2021 19:29:53 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[18-Aug-2021 19:29:56 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[18-Aug-2021 20:05:41 Asia/Calcutta] PHP Fatal error:  Call to protected method Models\AbstractModel::insertRow() from context 'Controllers\Login' in /var/www/core-php/Controllers/Login.php on line 28
[18-Aug-2021 20:05:58 Asia/Calcutta] PHP Fatal error:  Call to protected method Models\AbstractModel::insertRow() from context 'Controllers\Login' in /var/www/core-php/Controllers/Login.php on line 28
[18-Aug-2021 20:06:48 Asia/Calcutta] PHP Notice:  Undefined variable: gangaa in /var/www/core-php/Controllers/Login.php on line 28
[18-Aug-2021 20:06:48 Asia/Calcutta] PHP Notice:  Undefined variable: 12222 in /var/www/core-php/Controllers/Login.php on line 28
[18-Aug-2021 20:06:48 Asia/Calcutta] PHP Notice:  Undefined variable: naikgangadhar77@gmail.com in /var/www/core-php/Controllers/Login.php on line 28
[18-Aug-2021 20:07:40 Asia/Calcutta] PHP Notice:  Undefined offset: 0 in /var/www/core-php/Controllers/Login.php on line 25
[18-Aug-2021 20:07:40 Asia/Calcutta] PHP Notice:  Undefined variable: ss in /var/www/core-php/Controllers/Login.php on line 28
[18-Aug-2021 20:07:40 Asia/Calcutta] PHP Notice:  Undefined variable: 1111 in /var/www/core-php/Controllers/Login.php on line 28
[18-Aug-2021 20:07:40 Asia/Calcutta] PHP Notice:  Undefined variable: naik@gamil.com in /var/www/core-php/Controllers/Login.php on line 28
[18-Aug-2021 20:07:56 Asia/Calcutta] PHP Notice:  Undefined variable: ss in /var/www/core-php/Controllers/Login.php on line 28
[18-Aug-2021 20:07:56 Asia/Calcutta] PHP Notice:  Undefined variable: 1111 in /var/www/core-php/Controllers/Login.php on line 28
[18-Aug-2021 20:07:56 Asia/Calcutta] PHP Notice:  Undefined variable: naik@gamil.com in /var/www/core-php/Controllers/Login.php on line 28
[18-Aug-2021 23:52:37 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 35
[18-Aug-2021 23:55:32 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 17
[18-Aug-2021 23:55:32 Asia/Calcutta] Please check the parameters given to array_get
[18-Aug-2021 23:58:43 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[18-Aug-2021 23:58:53 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 17
[18-Aug-2021 23:58:53 Asia/Calcutta] Please check the parameters given to array_get
[18-Aug-2021 23:59:45 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 17
[18-Aug-2021 23:59:46 Asia/Calcutta] Please check the parameters given to array_get
[19-Aug-2021 00:00:04 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 17
[19-Aug-2021 00:00:04 Asia/Calcutta] Please check the parameters given to array_get
[19-Aug-2021 00:00:25 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 17
[19-Aug-2021 00:00:25 Asia/Calcutta] Please check the parameters given to array_get
[19-Aug-2021 00:01:59 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 17
[19-Aug-2021 00:02:38 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 17
[19-Aug-2021 00:03:03 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 17
[19-Aug-2021 00:03:14 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 17
[19-Aug-2021 00:03:14 Asia/Calcutta] PHP Fatal error:  Cannot use object of type mysqli_result as array in /var/www/core-php/settings.php on line 27
[19-Aug-2021 00:06:28 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 17
[19-Aug-2021 00:06:28 Asia/Calcutta] PHP Fatal error:  Cannot use object of type mysqli_result as array in /var/www/core-php/settings.php on line 27
[19-Aug-2021 00:06:43 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 17
[19-Aug-2021 00:06:51 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 17
[19-Aug-2021 00:06:51 Asia/Calcutta] PHP Fatal error:  Cannot use object of type mysqli_result as array in /var/www/core-php/settings.php on line 27
[19-Aug-2021 00:07:28 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:07:30 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:07:33 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:08:16 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:08:16 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:08:19 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:08:19 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:08:48 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:08:48 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:08:50 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:08:50 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:08:50 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:08:50 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:08:51 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:08:51 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:08:51 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:08:51 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:09:46 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
[19-Aug-2021 00:09:46 Asia/Calcutta] PHP Fatal error:  Cannot use object of type mysqli_result as array in /var/www/core-php/settings.php on line 27
[19-Aug-2021 00:10:50 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 23
[19-Aug-2021 00:10:50 Asia/Calcutta] PHP Fatal error:  Cannot use object of type mysqli_result as array in /var/www/core-php/settings.php on line 27
[19-Aug-2021 00:12:02 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 23
[19-Aug-2021 00:12:27 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:12:29 Asia/Calcutta] PHP Notice:  Undefined index: user_id in /var/www/core-php/Controllers/Login.php on line 14
[19-Aug-2021 00:12:29 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:12:29 Asia/Calcutta] PHP Notice:  Undefined index: user_id in /var/www/core-php/Controllers/Login.php on line 14
[19-Aug-2021 00:12:35 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:12:35 Asia/Calcutta] PHP Notice:  Undefined index: user_id in /var/www/core-php/Controllers/Login.php on line 14
[19-Aug-2021 00:12:42 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:12:42 Asia/Calcutta] PHP Notice:  Undefined index: user_id in /var/www/core-php/Controllers/Login.php on line 14
[19-Aug-2021 00:12:44 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:12:44 Asia/Calcutta] PHP Notice:  Undefined index: user_id in /var/www/core-php/Controllers/Login.php on line 14
[19-Aug-2021 00:13:10 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:13:10 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:13:31 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:13:31 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:13:39 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
[19-Aug-2021 00:13:42 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:13:42 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:13:45 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:13:45 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:13:46 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:13:46 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:13:47 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:13:47 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:13:48 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:13:48 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:14:05 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:14:05 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:14:18 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 22
[19-Aug-2021 00:14:22 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:14:23 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:14:24 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:14:25 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:14:25 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:14:47 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:14:47 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:15:10 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
[19-Aug-2021 00:15:10 Asia/Calcutta] PHP Fatal error:  Cannot break/continue 1 level in /var/www/core-php/Middlewares/AuthMiddleware.php on line 19
[19-Aug-2021 00:15:14 Asia/Calcutta] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/core-php/Controllers/Login.php on line 13
